GraphID,riskBasedDefence,defenceInDepth,behavioralDefender,minCut,betweennessCentralityWithInDegreeNodes,betweennessCentralityWithAdjacentNodes,betweennessCentralityWithMarkovBlanket,betweennessCentralityWithMinCut,harmonicCentralityWithInDegreeNodes,harmonicCentralityWithAdjacentNodes,harmonicCentralityWithMarkovBlanket,harmonicCentralityWithMinCut,degreeCentralityWithInDegreeNodes,degreeCentralityWithAdjacentNodes,degreeCentralityWithMarkovBlanket,degreeCentralityWithMinCut,katzCentralityWithInDegreeNodes,katzCentralityWithAdjacentNodes,katzCentralityWithMarkovBlanket,katzCentralityWithMinCut,TRCentralityWithInDegreeNodes,TRCentralityWithAdjacentNodes,TRCentralityWithMinCut,PRCentralityWithInDegreeNodes,PRCentralityWithAdjacentNodes,PRCentralityWithMarkovBlanket,PRCentralityWithMinCut
graph36,11.353543752871975,11.353543752871975,11.353543752871975,13.40685648132699,20.490330219640203,17.614970718958638,11.44263618688645,12.333632004297835,15.632386975719637,13.799837920727025,8.488414614250093,9.191849537340179,18.902858425424476,15.785798430006478,10.20395821909936,11.81367165904874,13.689904288459513,11.000015001569253,7.0081224974367196,9.110334057360534,13.842846124692269,11.136862078480046,9.193025409123063,13.632823728869866,12.988733309674846,8.484167412681943,11.35793908389621
graph35,21.397360728895762,21.397360728895762,21.397360728895762,74.57187305596717,64.73301772301555,41.37040832910367,40.19480374599427,64.73301772301555,62.356210730630245,28.726459311554503,25.69943325900091,63.51084739756602,66.23115294678973,32.96747786800008,29.494593172946914,71.03711817201605,45.97945835477979,22.16732279816948,19.418986500888572,51.860879839301624,47.23652044775296,22.855743077800813,53.136722613764064,47.07237864912972,23.080504754949345,19.316327582605698,51.600862298900495
graph38,53.66306307688246,53.66306307688246,53.66306307688246,75.21827092174985,42.200951420755366,42.31567793543143,41.35876048681729,42.15888001442204,52.21279166117269,42.8695136254329,36.145212143860284,50.624905489266084,73.96474233070246,60.02461258102716,50.05498330383651,68.00829530959338,66.5895693364196,54.026234335117785,46.24049209046518,61.620648148440104,65.46704702047384,52.55074524204204,60.85006285089533,64.37426975141402,51.26590266161053,43.72178260945269,59.84562718640639
graph37,9.399637543302763,9.399637543302763,9.399637543302763,24.338616886052186,32.95606834760657,23.882475525056243,21.867636540966306,26.598779946749886,19.910630055048248,12.152805247544048,12.43601430989079,13.615309156413472,23.808050428258248,15.068607344902277,15.000971523767973,16.834292628098297,12.376718385158643,7.269901994446651,7.273032667126346,8.245506407289383,12.884154924883559,7.598347205208247,8.592869477770819,6.806926847234664,4.207732799173214,4.28259148746209,4.1022882798778335
graph5,11.907038660486004,11.907038660485991,11.907038660486004,28.650748608267467,6.777187892132375,5.820861737057079,5.621583268774613,6.768563027693848,16.46747206176985,12.868185683271358,7.134470271734133,12.191927551257063,33.797841721811736,29.968776590134915,17.411809214014735,22.727111005267552,30.021689936557213,25.84707284091707,15.089196814603486,19.683324033262256,30.60059914454167,26.658708417500034,19.984700310733523,28.13579820489575,26.91898075537513,15.714039711969091,18.850091593332515
graph4,1.632033860935677,1.632033860935677,1.6320338609356617,5.303605722437863,5.096189328693471,3.379547276852802,2.9054360462210522,3.5384437986969504,3.9797746648710994,2.0087701377213936,1.8711022854287633,3.2231783259488775,5.449513042279208,3.409442353943668,2.7734442397176173,4.261982171040144,5.193478923933608,3.2363885543181015,2.6890458251199796,4.514561202539318,5.112314100292096,3.1604012590442223,4.430200031050639,4.30264783036853,2.640347783616463,2.5545285962678017,4.069870365164284
graph3,4.7278590243086125,4.7278590243086125,4.727859024308179,5.215209687739855,0.0,0.0,0.0,0.0,5.773861587642959,3.81514860103042,2.6692368992346185,3.747417784563525,9.685703683154747,7.597087885302998,5.45065935684183,4.529417317892969,9.807269686109663,7.721858637352991,5.539662985725578,4.553512030898766,9.641306647939205,7.551629109097743,4.522914497945201,15.81670992986145,14.482389989883842,10.283732922666571,5.4798666183420375
graph2,9.371125748328838,9.371125748328838,9.371125748328494,6.279791620564234,5.79398641469549,6.3328467632577325,4.632205755031157,3.679939299968424,6.848008325854788,7.793753770178613,5.007621716676082,4.290637071270271,15.583015049265963,16.784515863192365,11.815163648755238,5.7002715819032765,14.468884585464007,15.8616545578592,11.092859475434423,5.61849910130851,14.241898226119776,15.633870766079456,5.584211942087914,22.67262833865829,23.930175911706034,15.871849864820648,6.669317301996605
graph1,11.48084524750397,11.48084524750405,11.48084524750405,16.22862534340384,23.570261238390774,14.657034977039924,12.082484852718341,11.756211753871824,39.72661351885204,23.147533600958354,17.964694224307788,16.2482885464812,37.88548423845502,21.93362405168259,16.979903571337683,15.361054146689778,39.916378607771335,23.248998506463426,17.90858897055424,16.260494331601073,39.917738255839765,23.251702292217846,16.266644642076873,39.460714290593906,22.978095745422568,17.556538561062492,15.654963814881478
graph32,3.1406840102931586,3.1406840102931586,3.1406840102931586,10.189719661253086,17.54946732374211,10.619607045223793,11.020804605762004,13.513362522440467,13.852278876634832,7.5766774162926405,7.283320447297403,8.815669667420346,15.305967139651294,8.660132220975175,8.387728321879178,10.278978082018773,14.825827328937894,8.17277339711486,7.961928475368876,9.867153277105459,15.049289843835975,8.331275278812239,10.011836936694536,16.973714922200873,9.62647551264005,9.644464897365209,11.520214798000893
graph31,2.720351399770097,2.720351399770097,2.720351399770173,11.946889098453054,13.853375861037815,9.572375886249283,6.497392222157465,11.43329028130099,9.435955454909102,5.8380127485290245,4.197432623108944,7.298104032911241,11.669248081586906,7.569485420054168,5.129059544715332,9.38090889528857,10.340240909791396,6.677054959496995,4.769429647984683,8.241291256969076,10.21783219082531,6.584775397475758,8.131019018763428,12.975704565817678,9.209991253524988,6.407908060650275,11.041493590752276
graph34,9.03454402374154,9.03454402374154,9.03454402374154,11.025125688129574,26.5794248475377,23.038345455073483,19.680819726514812,9.511595924555257,13.762544447773358,12.289923142824339,10.161087919342112,5.446989916576388,21.177069119750517,18.165095641824575,15.677719964360689,8.641464950994557,15.083824694900402,12.717755590548444,11.351488995992096,7.877378174161255,14.406441620911195,12.21847162567852,7.582925607625654,13.832231429547532,11.828668569014647,10.500489512240057,7.299979636323557
graph33,2.3290539747897427,2.3290539747897427,2.3290539747897614,14.565706505607409,13.775998568632216,4.429061388829047,4.291084997326492,14.838620274792705,15.8335945584264,5.341566119214748,4.885305107499551,14.795412375815426,15.974144251836558,5.117421507571797,4.7203099701298274,14.954341898140022,15.773599431169739,4.958039397918724,4.5757097690668616,15.120204185867703,15.758675768978367,4.9479511927074,15.111771274156268,13.779706287894419,5.433426219693914,4.918590395769093,14.194469627179362
graph9,17.3434562375765,17.3434562375765,17.3434562375765,18.05399901225664,36.749704818890386,30.06008774048152,21.897952719251307,17.54487327017474,38.665916572074295,29.21381701126301,21.149135768956732,17.49865009578693,38.60273391005953,28.95556097009547,21.035298155514525,17.541817211782174,38.18729498776524,28.785672301517888,20.84242608479925,17.357245905874034,38.20767075375412,28.838449637365628,17.36692734505998,38.56941078996786,28.95110042529843,20.953838773936937,17.461955084780552
graph8,11.160889133313871,11.160889133313871,11.160889133313903,20.57818095466884,49.94658136338097,33.16202909214475,28.28284300953531,16.65570291844889,53.89287095531974,32.806544703904336,24.291164857886915,20.17374118127343,53.66306307688217,32.61734140987973,23.93412276592456,20.28938668797578,51.94920090545778,31.448270607305822,23.189554442484777,19.734823058319517,51.922090907427396,31.430325597299703,19.727095659039293,49.96735894328909,30.15852302493704,22.025387303941034,19.391413160123285
graph30,28.34686894262106,28.34686894262106,28.34686894262106,67.08070121920944,12.582586209919475,12.567143732843236,12.523224341253037,12.567143732843236,9.927943666749286,7.702782553680261,7.365355261776505,8.071076802195298,61.96394466692274,59.71096784708671,56.76922305999964,43.59279086683811,67.61499148500222,65.63675980122069,63.16533087814484,48.26742524834222,68.68629446809028,66.73970527752154,49.33583779252709,61.117065487672974,59.301110161832895,57.30098446524967,42.5180850525411
graph7,14.724013720904875,14.724013720904875,14.724013720904875,14.046868835448837,16.20739650422393,18.278221258929467,14.331842922822455,10.994827577258182,11.868325599817988,11.758696435893032,9.868101239920776,8.071841365868766,18.901004783700873,17.811712703867162,13.394369819063948,11.682814547022936,14.726285599206356,13.910480351310458,10.940486385123346,10.286148231695618,14.748728684425345,13.937678862917194,10.128856740569313,19.14623353295507,18.117003010492393,13.973291132475232,11.510112385365503
graph6,9.384331483681018,9.384331483681018,9.384331483681018,13.20025189496665,19.47763089331791,15.53680066043974,10.954427503902638,11.825631969629038,20.6970844700967,15.036345662808657,10.254408571670625,13.571094590364657,23.19016810800199,16.649660328330555,12.170571018832128,13.706809685235575,22.149668866560358,15.694686256184411,11.222198384600793,14.645717630343539,22.441723962660117,15.955330826215691,14.847532909623485,16.506241294135528,13.467569932477014,10.237463533758559,13.050197871497124
SCADA,63.21205588285576,63.212055882855765,63.21205588285576,82.34192248836088,78.77491323144913,74.66126056948285,70.46421214070537,79.83503500337329,74.37566246368638,64.45733777125129,45.71643741812555,76.81220402257328,83.44966224710036,70.2488097746531,59.350186511472,86.35727920789346,81.87233121395882,70.55923565617303,57.27731663938046,84.66021551908418,82.10297523644344,70.79478597447796,84.70386201894081,74.02530538760506,61.81375861620323,56.00691926619186,84.61482880376622
graph29,6.747102878384699,6.747102878384699,6.747102878384699,21.326446609645345,16.742166903857594,19.026271599908124,12.670133049369642,11.31238812471829,7.213102436618994,5.739182140328335,3.7737252755358934,6.142540365159939,17.12481685799457,15.456736141975416,10.17272417732019,16.003289681190783,13.47713369485345,11.491671006812435,7.37850748324594,13.946960988408014,13.221184398959144,11.244954356670208,13.598631348141863,19.348859605093658,17.105453798349263,11.456429417297516,19.11771458057727
graph28,6.267539068806012,6.267539068806012,6.267539068806073,14.230096806609355,16.954816786062665,13.503571655233609,10.487746217117806,11.012533237869224,20.13523932145162,15.07456620109256,11.320881252549682,14.480382961150179,20.91748457138209,15.021641568385856,11.521060502560433,13.9462052354363,22.08409277055246,15.746133646952993,12.101949169608597,15.407485335041482,21.967581173113594,15.709355604607595,15.39123792047529,21.932834843784818,15.528502660703095,12.153645224325034,15.645492569216405
graph25,8.895396997508028,8.895396997508028,8.895396997508028,26.363948541616967,23.599984239470782,17.397631034026396,11.623210718919601,20.08967323096762,21.257817574608882,12.774274529454491,10.292758210412016,18.763794180764208,27.246751958268405,18.22308435723452,12.770616622658698,25.582028507470824,28.288654615289015,19.245015920409706,13.304295585409756,27.478030880253417,28.080219801744065,18.984181129702755,27.147698346674243,25.04839313447942,19.410163002116903,13.497625181335957,25.01257425262495
graph24,5.250960791424768,5.250960791424768,5.250960791424768,14.351673039357712,17.82812872932039,13.49576061020022,10.758662797355676,16.292246702578247,12.489813622521561,8.584943949898745,6.508460774513955,10.458801159388104,13.770026762070597,9.594253919476634,7.334416041330637,13.366516608815424,14.010427481335528,9.747397215274182,7.544677535666387,13.285352023696381,14.144193058391053,9.83394306674506,13.322174093801737,13.26152512635935,10.179118099991273,7.809043356139964,14.809619821764022
graph27,6.197573034883199,6.197573034883199,6.197573034883163,37.90223903628938,17.255880306728603,12.230785587543483,9.397547023952464,13.214420390707577,21.08810802953719,11.479974789130718,8.13915102921496,18.298418547726822,28.12679661098123,18.461666278431814,10.959617121292172,29.786816610672517,35.09268879965541,26.25829420715301,16.545689182987896,38.751654261160255,33.92912509248347,25.070774976445076,37.67659258784879,33.62440589369567,24.29194656529379,15.421953752449788,37.448353242678415
graph26,5.965487474287663,5.965487474287663,5.965487474287663,19.03770084856349,20.590027534823047,17.850571956666524,12.57905204692846,17.220322039167165,12.704652297144067,9.648470748467801,5.752037229571734,10.61555227732063,18.286097639149418,14.16657581344368,9.50276513814099,16.09091752548811,20.22372745588903,15.955264141451133,11.682120640233986,18.632621974250675,20.198030629404933,15.920649003436793,18.65018262580404,16.426643744720746,12.516521861333763,9.242678583531806,16.024927678562623
VOiP,43.52818779922401,43.52818779922401,43.52818779922402,50.794080403306474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.7915001376101,91.7915001376101,78.8236401712124,47.09586747575168,87.93138448463883,87.93138448463883,80.90397238454635,48.076654157652605,88.37502626179511,88.37502626179511,47.7608322468463,91.40905125743316,91.40905125743316,79.48933276679765,47.21472948934751
graph21,46.47385714810098,46.47385714810098,46.47385714810095,61.84154998559615,63.23888048746815,62.76259328619316,60.536499296309096,33.23705586609825,59.27445839337594,51.30754375327238,47.511989806859795,33.83711047060315,84.81350019495547,77.49109040196757,67.03672455889537,49.699060148740735,80.46921125025732,71.3885000992271,58.79301650102897,47.61484534392539,80.35632996049313,71.41049347399301,47.32509825698292,72.17800316838373,62.37056342469059,48.77813024921381,41.363623503279996
graph20,4.977703585356295,4.977703585356295,4.977703585356295,15.940288122576964,16.382290830683015,12.221619439392352,8.63568638528781,14.682785685688795,14.769643848970091,8.85918858109673,5.9324574496228255,16.09923024911938,14.398677772721882,9.80610732028437,6.557353151445984,15.820808323671395,14.457139500586571,9.197861987826984,6.044365719843863,15.701761628940075,14.450759513544664,9.14933433725606,15.710417862553063,14.51334989742062,10.004115144204478,6.354548520546944,16.519106195508662
graph23,31.92876016766144,31.92876016766144,31.92876016766144,53.72085084613354,52.35613467559399,50.0366427059168,40.24515781928501,48.24286987094573,14.780901266601317,11.641668321710338,7.8515013727238,14.374942292012536,48.08130362810391,42.571812558564986,30.372933861753644,45.328098867988366,45.340025693063644,40.164252951214166,30.744485103495634,42.57734703899393,46.03308915435962,40.81788183348607,43.12840244175242,46.46919536723204,41.25824550971338,32.11963294727933,44.82416364446562
graph22,35.25946079160889,35.2594607916089,35.25946079160889,44.87615568522934,40.76120830423482,39.416640904358644,29.884355659668614,29.45540624768267,26.513412218194055,28.018752694389516,25.092119356194193,22.163855750032937,52.448357392991284,47.336656304368,37.520388155640546,39.5278818471426,49.95344556334328,45.177392145256334,36.7780724757082,39.3606471197308,50.386338380680115,45.350429300498604,39.554624556213746,47.13307823839184,42.97221747490174,35.72808743231586,37.965488055611566
graph58,16.624708192481798,16.624708192481798,16.62470819248186,28.275025855965392,31.72371054692531,26.273670154829286,18.6762076738521,28.707825566070472,33.38350769073278,25.073707941993746,18.586823242674026,28.221996584610416,32.96799539643599,24.453749975773214,18.002375917058224,27.862586958418532,32.62679116496257,24.390650350808336,18.182628400558276,27.917882252099265,32.586972857536246,24.39292054707533,27.911950503160288,34.000403846899694,25.052639533413224,18.77458011808867,27.7969002880453
graph57,12.482668095705272,12.482668095705272,12.48266809570529,19.5157192631472,48.536662236165185,29.664206917014695,22.416747974169063,20.626189170186365,44.774996990625326,26.751493587862335,20.203005114531308,19.67296749965309,43.528187799224064,25.861549288215517,19.64032763486934,19.413849279880754,43.694665402781816,26.008957020900926,19.752001885713216,19.3099967868023,43.68947217615607,26.006913548205464,19.30720509676406,43.86181351017036,26.189625429905362,19.78710709124436,18.818685603415187
graph59,15.590609221174978,15.590609221175065,15.59060922117499,14.899991245255523,30.92342596050443,22.02975108233981,18.28770914948655,13.382611437256042,38.79063272910252,25.337954226408772,18.78865632737841,14.901299785875796,37.885484238455106,24.768092233741076,18.480899370690114,14.565395344848753,38.64037179502371,25.256919617800417,18.612183943561007,14.953768920407862,38.57896296957623,25.22923709565022,14.943623087998326,37.90678378597821,24.786374063783565,18.20812451891852,14.828778272235601
graph54,22.61755627737648,22.61755627737648,22.61755627737648,21.856005019699857,44.093781999022816,31.089050248363225,25.587710728091384,18.565048358322063,50.227236481859194,33.113317119223744,26.625309736219755,21.368873341483805,51.04583404430475,33.30793497876984,26.722012132337753,21.876706163636175,49.62184089072329,32.780654537606964,26.450282296034395,21.582112485157836,49.60220745311935,32.77229116492587,21.573273814699817,49.306205968057,32.62475884062784,26.376553609096025,21.45556439307004
graph53,18.460419445253496,18.460419445253496,18.460419445253496,21.610480240987286,42.825030710533774,30.67526692743654,23.4080030151645,24.345004179189758,44.15648609508187,28.802470274588764,22.046668851074198,22.416756383598507,42.62465792625647,27.892499064088582,21.403984459751697,22.032551885056854,43.136694020692076,27.989784800704044,21.385240690339476,22.08122197818033,43.15839874966785,28.007750484320937,22.095488548841903,43.93370540083281,28.522356173373154,21.87840059738169,22.329998632879843
graph56,16.90496100987075,16.90496100987075,16.90496100987075,28.538926178574748,47.805092431727594,34.27536811891901,26.948592616318397,29.37485825253815,45.67794259442677,31.121910819890847,23.98740867185409,28.960043412471986,44.46936269980462,29.983833427149293,23.033369366439167,28.659223687872633,44.453512338771745,30.35782011358347,23.452668877404243,28.657025572042784,44.46308074635117,30.36766039262357,28.658598472289555,44.576229654630374,30.47449473531544,23.52670336919164,28.864763056773914
graph55,20.74963277875654,20.74963277875654,20.74963277875654,15.998472430059884,54.03654968053069,50.4436914451458,39.48924138961757,17.72448554520419,54.20238117396001,45.175109449370254,34.87368315266418,15.838189656439742,52.32393713310321,43.83771360511359,34.007214130618465,15.543103415682138,52.08113385677776,43.125475381488926,33.58124134710259,15.180500658481911,52.065767384823324,43.12776749078037,15.150915121626255,54.26310621239644,45.34644890433457,35.53618561325582,15.639570604165101
graph50,46.4738571481009,46.4738571481009,46.47385714810082,50.048168330522735,87.61033246669328,72.47966616503268,65.78863737173978,58.12520755932612,82.73823788430688,63.67839766683077,50.51044524846722,50.54203778916694,83.7679388818152,64.8657302125071,52.26968004299371,51.50392882820397,81.51343579980508,62.322693487010525,48.576091392394105,49.448903410361616,81.7072778113047,62.53897975327711,49.57464930231521,80.7304056956308,61.48131887652224,47.41273031048708,48.77247081117046
graph52,16.624708192482355,16.624708192482334,16.624708192482483,13.42611480730119,60.201568590138734,40.25613751265409,32.02734588677697,19.78936797715909,55.006923834606205,32.96004337495194,25.862512791570737,13.99689577127486,56.540179149292214,34.075936979956026,26.609217113086007,14.62268716189106,53.52728271135398,31.90846293344046,25.00882356331348,13.321762505054725,53.489559408353735,31.882566459431267,13.307378396729245,52.20079373657085,31.05692031414812,24.418278722325525,12.840631516740759
graph51,13.312210024982834,13.312210024982834,13.312210024982885,31.849876253663812,54.432523999174606,37.58800235625249,29.306588303510367,34.585408708844184,46.6806095376243,29.929200181423333,23.071906291653494,32.209819653531554,46.47385714810171,29.838050751285568,23.125713430532066,32.51191552061649,46.449962699486115,29.74490550554488,23.011287299817422,32.51317996642067,46.51098321513088,29.795131309446393,32.516581926490566,46.292901302508454,29.59617610019738,23.114551866326384,32.362309868971366
graph47,9.991237374772883,9.991237374772883,9.991237374772913,16.146021718768846,33.35478718014148,22.684743505500442,18.326235937243858,13.401404527607742,33.04172392952711,22.830580422921976,17.520548418192377,16.217042010158014,34.657787228558085,23.27828948437494,18.194725681167956,15.25312558833685,31.62933378569519,22.22188444495145,16.861648823905554,16.22417439598525,31.468388628315935,22.181377331578904,16.22049297082156,35.43283642927196,23.68038977525237,18.7120067828255,16.424969067431768
graph46,9.516258196403907,9.516258196403907,9.516258196403934,14.09313801359622,27.436650932941753,17.302822787464372,11.71598667684511,13.15670815672296,29.39847957015897,17.355980671438193,12.066715878420842,14.603849019072666,27.95425002607745,16.57744797791936,11.300732109994469,13.686541900600742,29.481769906937537,17.38661569596909,12.163014876826265,14.717615260798917,29.436348241691174,17.366277706034573,14.72568117074664,27.760670068153274,16.464937399553904,11.450046663155744,14.394673108433539
graph49,42.62465792625692,42.62465792625687,42.62465792625685,49.254893329191745,37.782651279425004,34.916528116990506,32.988871486312284,38.122466279014546,86.52739694772782,63.307854256260796,50.69586445655069,49.32007822560108,86.46647167633876,63.21205588285586,50.734833090781486,49.26463588714484,86.11180604819573,63.07712595838992,50.13490278008918,49.33419549935591,86.09862934471882,63.069858032382456,49.33301522674904,87.01576412835593,64.58382554720654,51.391919144779216,49.681273821879714
graph48,19.53849416746426,19.53849416746426,19.53849416746411,21.014980801582247,54.327110165839635,39.3631355310371,29.829241146301232,20.42740572677785,49.14650062839426,36.52323006708645,26.48234946438829,20.859019506631235,53.663063076882665,39.10328348177929,29.002466000824807,21.22526919397753,47.64443518583243,35.53784060062634,25.7544187792588,20.462613529812533,47.557603947603134,35.49089503965581,20.45531920632859,44.358188437489076,34.38229648052305,24.25128893740534,21.522124084098994
DER,46.47385714810093,46.473857148100954,46.47385714810093,47.947256012326754,70.49888782315963,68.06362290121754,55.16062380972697,39.47019299335939,78.86711812008738,70.33097734827427,51.92692910169915,41.80870978454914,89.90236627426547,77.37235173934246,58.682320043315514,47.790185184047324,90.06256361173727,78.51420580711444,61.27328349265948,48.59600965821074,90.0139897358532,78.57437594764446,48.55257192016524,83.04941168398776,74.74082591211602,62.45341062601211,46.06414776589804
graph43,8.398203151061278,8.398203151061278,8.398203151061237,12.05562622051822,19.937966994323013,14.637714037602608,10.775368351902298,11.731177543112265,19.6953129985257,13.846788659836387,9.993291077782644,12.045501355668135,18.984226506757263,13.40047247910195,9.798565245080475,11.970444095107368,19.536003926089215,13.682494602185724,9.852353019243086,12.06603826020587,19.539627027750054,13.693886326010787,12.063247976412818,18.503572015555093,13.184970588814057,9.514785953191751,11.903439460166847
graph42,12.967527416660879,12.967527416660879,12.967527416660934,15.272168373106693,34.43639867416595,22.571873972805747,15.009379667974093,11.338091312107274,44.4689390442792,27.97243438517566,19.15953778490762,15.203758214914451,45.45044361797529,28.599319497400966,19.66570755349321,14.802371415103499,41.03884761716042,25.759785849968704,17.659244652474634,14.252087716677059,40.83269118893059,25.628173579085612,14.19008833259354,40.3086048047162,25.354407392305394,17.704910128793028,14.259783867497177
graph45,8.25955962241726,8.25955962241726,8.259559622417362,9.917024527093186,26.60260333149826,16.779942720630928,12.57265977574947,10.12967320507403,32.96438228902835,19.633173223073154,14.584720918871113,10.002225040229686,32.44018705288336,19.358581230648817,14.419659681508785,9.619029509537429,32.41363090731538,19.371264350251376,14.498753519756589,9.911705291936936,32.40539507627213,19.36856800265302,9.916219462981791,31.84407651943738,19.164896888021012,14.321313087948884,9.972038438791916
graph44,10.516068318563319,10.516068318563319,10.516068318563319,10.969163277142657,30.99128830256645,21.060407543664653,16.616478120683393,10.289530572250486,30.39777344987999,19.210306224470788,14.018218957284587,10.60689763427444,30.48560716011251,19.330960151897045,14.133599040757645,10.728164257216447,29.447961745929003,18.597407900410133,13.494463895872741,10.479825794349523,29.437512262972543,18.59057990218235,10.477098589912453,30.99535529296295,19.584672990507922,14.287244360843848,10.754701630821264
graph41,12.032708509001289,12.032708509001289,12.032708509001289,17.350240352096293,23.994046367765833,18.921248162439483,14.18156140813216,16.67513812117574,30.29768840014087,20.349303822847094,15.671566069033496,17.142810171560413,30.03274626248697,20.072971864657152,15.632897749077234,17.04417360308081,29.959012339584163,20.008812197397948,15.458537763051824,17.07120676513916,29.98553914450568,20.029581561520903,17.08436743710736,30.187936875660704,20.25423088540031,15.438019937373943,17.220397262431238
graph40,22.119921692859574,22.119921692859574,22.119921692859574,27.719848424674097,48.48246552163097,34.275706002628084,27.270218662225382,28.12872318805873,49.025897562032654,33.65958786467708,25.362556293553112,28.417400970939422,49.82509438451032,34.003492611291016,25.813153171277627,28.41765847829023,49.662622274873776,34.28609107764596,26.2226167588468,29.003502905759532,49.691251822994786,34.31667126360599,29.042754214040173,48.59822672398851,33.982202132670764,25.495286107603913,28.621371136593147
